,Comuna,Fecha,IM_interno,IM_externo,Año
2060,Estación Central,2020-07-15,3.269694305,6.592639527999999,2020
2061,Estación Central,2020-07-16,2.6977706510000004,4.721693477,2020
2062,Estación Central,2020-07-17,3.241271401,6.330807428,2020
2063,Estación Central,2020-07-18,2.794703357,5.049371541,2020
2064,Estación Central,2020-07-19,2.549319816,4.169321885,2020
2065,Estación Central,2020-07-20,3.293720581,6.57414783,2020
2066,Estación Central,2020-07-21,3.083820411,6.102079346,2020
2067,Estación Central,2020-07-22,3.269797755,6.550276729,2020
2068,Estación Central,2020-07-23,3.225081467,6.429912585,2020
2069,Estación Central,2020-07-24,3.437800652,6.697899963999999,2020
2070,Estación Central,2020-07-25,2.901412093,5.267340816,2020
2071,Estación Central,2020-07-26,2.510965706,4.204624218,2020
2072,Estación Central,2020-07-27,3.254306109,6.530621217999999,2020
2073,Estación Central,2020-07-28,3.255676822,6.494336109,2020
2074,Estación Central,2020-07-29,3.300367248,6.564526975,2020
2075,Estación Central,2020-07-30,3.369652925,6.712434697000001,2020
2076,Estación Central,2020-07-31,3.663761444,7.09975172,2020
2077,Estación Central,2020-08-01,3.197693064,5.753969896,2020
2078,Estación Central,2020-08-02,2.784332488,4.640071381,2020
2079,Estación Central,2020-08-03,3.4800600010345004,6.884161795893032,2020
2080,Estación Central,2020-08-04,3.3828169451197434,6.795065432162622,2020
2081,Estación Central,2020-08-05,3.456318212382972,6.779444473180572,2020
2082,Estación Central,2020-08-06,3.4686287694615423,6.898334454042312,2020
2083,Estación Central,2020-08-07,3.6744685253194014,7.174882325557338,2020
2084,Estación Central,2020-08-08,3.233512646769772,5.8279366885635975,2020
2085,Estación Central,2020-08-09,2.840324833186779,4.6186313557130285,2020
2086,Estación Central,2020-08-10,3.586484249728444,7.07709615683029,2020
2087,Estación Central,2020-08-11,3.420860704494905,6.898670666735632,2020
2088,Estación Central,2020-08-12,3.524983189365334,7.020534836807531,2020
2089,Estación Central,2020-08-13,3.6465628717736513,7.186468732219522,2020
2090,Estación Central,2020-08-14,3.771815031293643,7.365230435007501,2020
2091,Estación Central,2020-08-15,3.0847773237469616,5.587337712719184,2020
2092,Estación Central,2020-08-16,2.7789789479128952,4.7297625821134845,2020
2093,Estación Central,2020-08-17,3.6903739719650335,7.599855169916723,2020
2094,Estación Central,2020-08-18,3.5765530440180004,7.340169658097553,2020
2095,Estación Central,2020-08-19,3.5990017069259816,7.441059328609112,2020
2096,Estación Central,2020-08-20,3.7465214917498577,7.624191796410281,2020
2097,Estación Central,2020-08-21,3.9081104846635286,7.988620493456786,2020
2098,Estación Central,2020-08-22,3.375265090777427,6.2223917653752645,2020
2099,Estación Central,2020-08-23,2.8574458180313456,4.765892515388196,2020
2100,Estación Central,2020-08-24,4.018155485439404,8.274168520146901,2020
2101,Estación Central,2020-08-25,3.934464387317023,8.043526612527803,2020
2102,Estación Central,2020-08-26,4.115450266383903,8.303082811772617,2020
2103,Estación Central,2020-08-27,4.164252831945379,8.34472146071484,2020
2104,Estación Central,2020-08-28,4.2434955775099565,8.655097501681063,2020
2105,Estación Central,2020-08-29,3.5842600734495424,6.499146537009258,2020
2106,Estación Central,2020-08-30,3.0483370402937986,5.107691511922619,2020
2107,Estación Central,2020-08-31,4.373842652459525,8.901567268401179,2020
2108,Estación Central,2020-09-01,4.252262970051207,8.52676770289143,2020
2109,Estación Central,2020-09-02,4.29196193037811,8.628433248849118,2020
2110,Estación Central,2020-09-03,4.350928464283867,8.83269539129985,2020
2111,Estación Central,2020-09-04,4.719314126105624,9.482413489887756,2020
2112,Estación Central,2020-09-05,3.741866239073088,6.745538716184763,2020
2113,Estación Central,2020-09-06,3.128872911601924,5.093311953654373,2020
2114,Estación Central,2020-09-07,4.609501887963585,9.258857911343297,2020
2115,Estación Central,2020-09-08,4.435136812703667,8.884549733616097,2020
2116,Estación Central,2020-09-09,4.849299125846997,9.525526302177624,2020
2117,Estación Central,2020-09-10,5.073294367144261,9.495293022293488,2020
2118,Estación Central,2020-09-11,5.117648580147933,9.68152899187917,2020
2119,Estación Central,2020-09-12,3.940542078311695,6.62382972120209,2020
2120,Estación Central,2020-09-13,3.429628097036156,5.210262245900792,2020
2121,Estación Central,2020-09-14,5.0368282211762265,9.87673925412507,2020
2122,Estación Central,2020-09-15,4.847980137588579,9.325402162106244,2020
2123,Estación Central,2020-09-16,5.026767702891428,9.482206589768788,2020
2124,Estación Central,2020-09-17,4.877696167175296,8.916619252056071,2020
2125,Estación Central,2020-09-18,3.2993327471163294,5.070578803082811,2020
2126,Estación Central,2020-09-19,3.1089846376661665,4.6656494077484085,2020
2127,Estación Central,2020-09-20,3.1869601200020687,4.764030414317488,2020
2128,Estación Central,2020-09-21,4.929628097036156,9.206822531422958,2020
2129,Estación Central,2020-09-22,4.859851031914342,9.4893187813583,2020
2130,Estación Central,2020-09-23,4.9209641545543885,9.527543578337555,2020
2131,Estación Central,2020-09-24,4.856333729891895,9.625381472094348,2020
2132,Estación Central,2020-09-25,4.945611131226403,9.529638442042105,2020
2133,Estación Central,2020-09-26,3.891248124967672,6.5927171158123405,2020
2134,Estación Central,2020-09-27,3.291005017327885,5.119898618941706,2020
2135,Estación Central,2020-09-28,4.82092794703357,9.383385920446903,2020
2136,Estación Central,2020-09-29,4.848497387885998,9.409662235555787,2020
2137,Estación Central,2020-09-30,4.585216986499766,9.09380334143692,2020
2138,Estación Central,2020-10-01,4.8422645218020985,9.56553561268298,2020
2139,Estación Central,2020-10-02,5.063233848859463,10.047742202451769,2020
2140,Estación Central,2020-10-03,4.1161744168002885,7.377437542026588,2020
2141,Estación Central,2020-10-04,3.5111208813945067,5.467232193658512,2020
2142,Estación Central,2020-10-05,4.90870532250556,9.724952154347488,2020
2143,Estación Central,2020-10-06,4.714400248280144,9.587363575234058,2020
2144,Estación Central,2020-10-07,4.78759116536492,9.791392955050949,2020
2145,Estación Central,2020-10-08,4.884110070863291,10.068458076863395,2020
2146,Estación Central,2020-10-09,5.338514457145814,10.097734443697307,2020
2147,Estación Central,2020-10-10,3.94095587854963,7.4381110019138275,2020
2148,Estación Central,2020-10-11,3.24903015569234,5.57052707805307,2020
2149,Estación Central,2020-10-12,3.4578958257901,6.309393265401128,2020
2150,Estación Central,2020-10-13,4.808462214865774,10.117183054880256,2020
2151,Estación Central,2020-10-14,4.705684580768634,9.828091863652825,2020
2152,Estación Central,2020-10-15,4.730383282470386,9.921817617545132,2020
2153,Estación Central,2020-10-16,4.772047793927481,10.020198624114206,2020
2154,Estación Central,2020-10-17,3.9502405213883,7.61397610303626,2020
2155,Estación Central,2020-10-18,3.0794237831686755,5.259763099363783,2020
2156,Estación Central,2020-10-19,4.428955671649511,9.418300315522682,2020
2157,Estación Central,2020-10-20,4.392101587958414,9.275487508405318,2020
2158,Estación Central,2020-10-21,4.478689287746341,9.39590337764444,2020
2159,Estación Central,2020-10-22,4.495008534629908,9.698081001396575,2020
2160,Estación Central,2020-10-23,4.808772565044225,10.142735219572751,2020
2161,Estación Central,2020-10-24,4.360601044845601,8.043604200072416,2020
2162,Estación Central,2020-10-25,3.6991930895360254,6.592665390782599,2020
2163,Estación Central,2020-10-26,4.523715926136657,9.67904619045156,2020
2164,Estación Central,2020-10-27,4.486913567475301,9.661252780220348,2020
2165,Estación Central,2020-10-28,4.714891636062691,9.943128329798787,2020
2166,Estación Central,2020-10-29,4.828945326643564,10.179692753323334,2020
2167,Estación Central,2020-10-30,5.30618631355713,11.27310815703719,2020
2168,Estación Central,2020-10-31,4.296306832876429,8.224331453990589,2020
2169,Estación Central,2020-11-01,3.5433972999534475,6.225107329436715,2020
2170,Estación Central,2020-11-02,4.687399782754875,9.98329281539337,2020
2171,Estación Central,2020-11-03,4.713857135467854,9.923705581130712,2020
2172,Estación Central,2020-11-04,4.721796927533233,9.90482594527492,2020
2173,Estación Central,2020-11-05,4.826824600424144,10.277840997258572,2020
2174,Estación Central,2020-11-06,4.987948068070139,10.710934671287434,2020
2175,Estación Central,2020-11-07,4.10851911239849,8.546009413955414,2020
2176,Estación Central,2020-11-08,3.4010241555888894,6.335074742667977,2020
2177,Estación Central,2020-11-09,4.902239693787824,10.292324005586302,2020
2178,Estación Central,2020-11-10,4.930947085294575,10.264702839704134,2020
2179,Estación Central,2020-11-11,4.993379196193038,10.397946516319248,2020
2180,Estación Central,2020-11-12,4.967025293539543,10.540707598406868,2020
2181,Estación Central,2020-11-13,5.339833445404231,10.985775616820982,2020
2182,Estación Central,2020-11-14,4.395153364713185,8.999249987068744,2020
2183,Estación Central,2020-11-15,3.613122640045518,6.758211348471526,2020
2184,Estación Central,2020-11-16,5.075053018155487,10.572052966430457,2020
2185,Estación Central,2020-11-17,4.972818496870637,10.42830910877774,2020
2186,Estación Central,2020-11-18,4.9121191744685255,10.437904101794858,2020
2187,Estación Central,2020-11-19,5.024543526612528,10.627579785858376,2020
2188,Estación Central,2020-11-20,5.28593596441318,11.184942843842135,2020
2189,Estación Central,2020-11-21,4.454533698856877,9.189623959033776,2020
2190,Estación Central,2020-11-22,3.5841566233900584,6.721538302384522,2020
2191,Estación Central,2020-11-23,4.704831117777894,10.16567527026328,2020
2192,Estación Central,2020-11-24,4.736279935860964,10.284539388610147,2020
2193,Estación Central,2020-11-25,4.685925619407231,10.245564578699632,2020
2194,Estación Central,2020-11-26,4.902860394144726,10.619045155950962,2020
2195,Estación Central,2020-11-27,5.3367299436197175,11.493353333678169,2020
2196,Estación Central,2020-11-28,4.675192675735788,9.629105674235763,2020
2197,Estación Central,2020-11-29,3.841488646355972,7.107019086535975,2020
2198,Estación Central,2020-11-30,5.336910981223813,11.370247762892465,2020
2199,Estación Central,2020-12-14,5.434990993309317,12.658646423057125,2020
2200,Estación Central,2020-12-15,5.404143077714873,12.660029593412249,2020
2201,Estación Central,2020-12-16,5.6171513124035,12.787120432321151,2020
2202,Estación Central,2020-12-17,6.0048893463715896,13.625868502316004,2020
2203,Estación Central,2020-12-18,6.421223623262995,14.345084920226457,2020
2204,Estación Central,2020-12-19,4.01920355120947,7.315169840452907,2020
2205,Estación Central,2020-12-20,3.618630983015955,6.00048250128667,2020
2206,Estación Central,2020-12-21,7.081767884714358,14.466610910962428,2020
2207,Estación Central,2020-12-22,6.195187853834278,13.299729799279463,2020
2208,Estación Central,2020-12-23,6.153049408131754,13.245882655687089,2020
2209,Estación Central,2020-12-24,5.413728769943386,11.354284611425632,2020
2210,Estación Central,2020-12-25,3.6038664436438497,6.59939526505404,2020
2211,Estación Central,2020-12-26,3.719184251158003,6.596693257848687,2020
2212,Estación Central,2020-12-27,3.594763252702008,6.086914565105507,2020
2213,Estación Central,2020-12-28,5.890150540401441,13.20084920226454,2020
2214,Estación Central,2020-12-29,5.8351132269686055,12.961818064848176,2020
2215,Estación Central,2020-12-30,5.806323983530621,12.869049150797734,2020
2216,Estación Central,2020-12-31,5.525476067936182,11.637191199176527,2020
2217,Estación Central,2021-01-01,3.639861039629439,7.038471435923829,2021
2218,Estación Central,2021-01-02,3.7072825527534734,6.976164436438498,2021
2219,Estación Central,2021-01-03,3.616572310859496,6.46944158517756,2021
2220,Estación Central,2021-01-04,5.72880211013896,12.802142305712817,2021
2221,Estación Central,2021-01-05,5.684604992279979,12.713426402470407,2021
2222,Estación Central,2021-01-06,5.582346886258364,12.359720792588782,2021
2223,Estación Central,2021-01-07,5.51672671127123,12.194448018528051,2021
2224,Estación Central,2021-01-08,6.082893721049922,13.302849974266598,2021
2225,Estación Central,2021-01-09,3.17518013381369,6.478351775604732,2021
2226,Estación Central,2021-01-10,0.0,0.0,2021
2227,Estación Central,2021-01-11,5.284225424601131,12.085370560988164,2021
2228,Estación Central,2021-01-12,5.145425887802367,11.689397838394234,2021
2229,Estación Central,2021-01-13,5.041655944415852,11.45049536798765,2021
2230,Estación Central,2021-01-14,4.983884457025218,11.375450334534223,2021
2231,Estación Central,2021-01-15,5.247104992279978,12.096757591353574,2021
2232,Estación Central,2021-01-16,3.6904915079773546,7.3430905815748835,2021
2233,Estación Central,2021-01-17,3.3175501801338143,6.130822182192485,2021
2234,Estación Central,2021-01-18,4.808672156459084,11.140086206896552,2021
2235,Estación Central,2021-01-19,4.742665980442615,10.731311116829644,2021
2236,Estación Central,2021-01-20,4.7562403499742665,10.126897838394235,2021
2237,Estación Central,2021-01-21,4.740607308286156,10.88297735460628,2021
2238,Estación Central,2021-01-22,4.879632012352033,10.987969634585692,2021
2239,Estación Central,2021-01-23,3.5255404014410705,6.24511065362841,2021
2240,Estación Central,2021-01-24,3.00591868244982,5.122072825527535,2021
2241,Estación Central,2021-01-25,4.4604348944930505,10.364191971178588,2021
2242,Estación Central,2021-01-26,4.6608337622233655,10.669197117858982,2021
2243,Estación Central,2021-01-27,4.651376737004632,10.719505918682447,2021
2244,Estación Central,2021-01-28,4.800469634585692,10.78145908389089,2021
2245,Estación Central,2021-01-29,5.4299086464230575,11.888510036026762,2021
2246,Estación Central,2021-01-30,3.845792588780237,7.309315491507977,2021
2247,Estación Central,2021-01-31,0.0,0.0,2021
2248,Estación Central,2021-02-01,5.333344055584148,12.060955995882654,2021
2249,Estación Central,2021-02-02,5.220567421513124,11.701170869788983,2021
2250,Estación Central,2021-02-03,4.497330159547092,10.260904529078744,2021
2251,Estación Central,2021-02-04,0.0,0.0,2021
2252,Estación Central,2021-02-05,5.264056870818322,11.7143592382913,2021
2253,Estación Central,2021-02-06,3.4650025733401955,6.772259392691714,2021
2254,Estación Central,2021-02-07,0.0,0.0,2021
2255,Estación Central,2021-02-08,0.0,0.0,2021
2256,Estación Central,2021-02-09,5.004728512609368,10.847979927946476,2021
2257,Estación Central,2021-02-10,4.903210241893979,10.822536026762736,2021
2258,Estación Central,2021-02-11,5.066971178589808,11.121654657745754,2021
2259,Estación Central,2021-02-12,5.325624034997427,11.588683736489966,2021
2260,Estación Central,2021-02-13,4.415176273803397,8.717961914565105,2021
2261,Estación Central,2021-02-14,3.796673957797221,7.043071281523418,2021
2262,Estación Central,2021-02-15,5.197150025733404,11.336399897066393,2021
2263,Estación Central,2021-02-16,5.1228126608337625,11.112551466803913,2021
2264,Estación Central,2021-02-17,4.907810087493567,11.11370946989192,2021
2265,Estación Central,2021-02-18,4.9216417910447765,11.381626351003606,2021
2266,Estación Central,2021-02-19,5.254085177560474,11.87059315491508,2021
2267,Estación Central,2021-02-20,4.386708697889861,9.238612969634586,2021
2268,Estación Central,2021-02-21,3.820702521873392,7.422059958826558,2021
2269,Estación Central,2021-02-22,5.2966417910447765,11.807835820895528,2021
2270,Estación Central,2021-02-23,5.214584405558415,11.424054297478126,2021
2271,Estación Central,2021-02-24,5.201621204323212,11.502251672671129,2021
2272,Estación Central,2021-02-25,5.261837364899639,11.683157488419967,2021
2273,Estación Central,2021-02-26,5.6900090066906825,12.555777148739065,2021
2274,Estación Central,2021-02-27,4.794164951106536,10.1533710756562,2021
2275,Estación Central,2021-02-28,4.225971435923828,8.030043746783324,2021
2276,Estación Central,2021-03-01,5.697536026762737,12.397130725681937,2021
2277,Estación Central,2021-03-02,5.838072568193513,12.49227997941328,2021
2278,Estación Central,2021-03-03,5.723462429233145,12.55252830674215,2021
2279,Estación Central,2021-03-04,5.5774253731343295,11.91286026762738,2021
2280,Estación Central,2021-03-05,6.184379825012868,12.98327328872877,2021
2281,Estación Central,2021-03-06,3.972111425630468,7.600521101389602,2021
2282,Estación Central,2021-03-07,3.5293360782295418,6.32234302624807,2021
2283,Estación Central,2021-03-08,5.325624034997427,11.877380339680906,2021
2284,Estación Central,2021-03-09,5.2291881111682965,11.699112197632529,2021
2285,Estación Central,2021-03-10,5.157134585692229,11.709083890890374,2021
2286,Estación Central,2021-03-11,5.155719248584664,11.55500514668039,2021
2287,Estación Central,2021-03-12,5.49655815748842,12.236071796191451,2021
2288,Estación Central,2021-03-13,3.833311888831704,7.027341739577973,2021
2289,Estación Central,2021-03-14,3.385036026762738,5.739738805970148,2021
2290,Estación Central,2021-03-15,4.9897066392177045,11.435473494595984,2021
2291,Estación Central,2021-03-16,4.892402213072568,11.195927689140504,2021
2292,Estación Central,2021-03-17,4.97831960885229,11.478609109624292,2021
2293,Estación Central,2021-03-18,4.820959855892949,10.631304683479156,2021
2294,Estación Central,2021-03-19,5.09987776634071,11.579741379310343,2021
2295,Estación Central,2021-03-20,3.45966289243438,6.14661605764282,2021
2296,Estación Central,2021-03-21,3.1831574884199685,5.173153628409676,2021
2297,Estación Central,2021-03-22,4.831864384971693,9.964713072568196,2021
2298,Estación Central,2021-03-23,4.929040144107051,10.325784868759651,2021
2299,Estación Central,2021-03-24,4.966160576428204,10.543425115800307,2021
2300,Estación Central,2021-03-25,4.0036670097786935,8.271905558414822,2021
2301,Estación Central,2021-03-26,4.275572568193515,8.806291816778177,2021
2302,Estación Central,2021-03-27,2.6847014925373136,4.596886258363355,2021
2303,Estación Central,2021-03-28,2.9746525990735977,4.8286477097272265,2021
2304,Cerro Navia,2020-02-26,1.606523908901189,7.055621087015696,2020
2305,Cerro Navia,2020-02-27,1.5079847563741948,6.868024680156067,2020
2306,Cerro Navia,2020-02-28,1.4608928409400237,7.023046910443697,2020
2307,Cerro Navia,2020-02-29,1.5057617276109243,6.6545685509481896,2020
2308,Cerro Navia,2020-03-01,1.5654205607476634,6.056619181562471,2020
2309,Cerro Navia,2020-03-02,1.5437800562562378,7.089102622266582,2020
2310,Cerro Navia,2020-03-03,1.5827511115143815,7.222756555666455,2020
2311,Cerro Navia,2020-03-04,1.6051175029489158,7.422284729153434,2020
2312,Cerro Navia,2020-03-05,1.5938208873967878,7.303919789492786,2020
2313,Cerro Navia,2020-03-06,1.6052536067507486,7.514744578531894,2020
2314,Cerro Navia,2020-03-07,1.533844478722439,6.7653116777061975,2020
2315,Cerro Navia,2020-03-08,1.5277651755739043,6.066826966699938,2020
2316,Cerro Navia,2020-03-09,1.5946375102077852,7.511160511750295,2020
2317,Cerro Navia,2020-03-10,1.6604210144270033,7.54400689592596,2020
2318,Cerro Navia,2020-03-11,1.6061609654296345,7.327465747209872,2020
2319,Cerro Navia,2020-03-12,1.9528627166318848,8.260820252245711,2020
2320,Cerro Navia,2020-03-13,1.906179112603212,8.44818981943562,2020
2321,Cerro Navia,2020-03-14,1.83812721168678,7.960439161600582,2020
2322,Cerro Navia,2020-03-15,1.8680246801560656,7.2987024770891935,2020
2323,Cerro Navia,2020-03-16,1.7633154886126483,7.965202794664731,2020
2324,Cerro Navia,2020-03-17,1.63288267852282,7.320206877778785,2020
2325,Cerro Navia,2020-03-18,1.466836040286725,6.893476091098813,2020
2326,Cerro Navia,2020-03-19,1.3095907812358225,6.569004627529262,2020
2327,Cerro Navia,2020-03-20,1.1478087287904908,6.416885945014063,2020
2328,Cerro Navia,2020-03-21,1.1226748933853552,5.702885400598857,2020
2329,Cerro Navia,2020-03-22,1.0894655657381362,4.938571817439433,2020
2330,Cerro Navia,2020-03-23,1.1944923328191634,5.787904908810452,2020
2331,Cerro Navia,2020-03-24,1.2307413120406496,5.636194537700753,2020
2332,Cerro Navia,2020-03-25,1.2584611196806097,5.893158515561201,2020
2333,Cerro Navia,2020-03-26,1.3254695581163234,6.102123219308593,2020
2334,Cerro Navia,2020-03-27,1.3955176481263043,6.062244805371562,2020
2335,Cerro Navia,2020-03-28,1.3733780963614917,5.355457762453497,2020
2336,Cerro Navia,2020-03-29,1.3355866073858995,4.783912530623357,2020
2337,Cerro Navia,2020-03-30,1.3785954087650851,5.973822702114147,2020
2338,Cerro Navia,2020-03-31,1.44741856455857,6.297114599401143,2020
2339,Cerro Navia,2020-04-01,1.4082206696307051,6.143181199528175,2020
2340,Cerro Navia,2020-04-02,1.3522366391434535,5.96297976590146,2020
2341,Cerro Navia,2020-04-03,1.3734234642954362,6.282097813265583,2020
2342,Cerro Navia,2020-04-04,1.3809091733962435,5.865075764449687,2020
2343,Cerro Navia,2020-04-05,1.3731058887578258,5.302195808002903,2020
2344,Cerro Navia,2020-04-06,1.3259686053897106,6.281916341529807,2020
2345,Cerro Navia,2020-04-07,1.3348607204427911,6.255784411577897,2020
2346,Cerro Navia,2020-04-08,1.4368932038834952,6.2168133563197525,2020
2347,Cerro Navia,2020-04-09,1.6617820524453315,6.828418473822702,2020
2348,Cerro Navia,2020-04-10,1.5064876145540331,5.738544596679068,2020
2349,Cerro Navia,2020-04-11,1.5180110697758824,5.9468287814172935,2020
2350,Cerro Navia,2020-04-12,1.5170583431630524,5.52908084565829,2020
2351,Cerro Navia,2020-04-13,1.494352308,6.660555805,2020
2352,Cerro Navia,2020-04-14,1.4973106230000002,6.627252352999999,2020
2353,Cerro Navia,2020-04-15,1.464545047,6.559748991,2020
2354,Cerro Navia,2020-04-16,1.362079785,6.089556253,2020
2355,Cerro Navia,2020-04-17,1.528283281,6.411878082,2020
2356,Cerro Navia,2020-04-18,1.530210668,5.976781712,2020
2357,Cerro Navia,2020-04-19,1.543567907,5.380770955,2020
2358,Cerro Navia,2020-04-20,1.530883012,6.280681308999999,2020
2359,Cerro Navia,2020-04-21,1.538278799,6.299775885,2020
2360,Cerro Navia,2020-04-22,1.548005379,6.437516809,2020
2361,Cerro Navia,2020-04-23,1.707350964,6.766203496,2020
2362,Cerro Navia,2020-04-24,1.714029583,6.809771402999999,2020
2363,Cerro Navia,2020-04-25,1.5684894669999998,6.282205289,2020
2364,Cerro Navia,2020-04-26,1.549529359,5.6393097270000005,2020
2365,Cerro Navia,2020-04-27,1.4908561180000002,6.404930524,2020
2366,Cerro Navia,2020-04-28,1.35759749,5.937068579,2020
2367,Cerro Navia,2020-04-29,1.303406544,5.909412819,2020
2368,Cerro Navia,2020-04-30,1.3564320930000002,6.469968624,2020
2369,Cerro Navia,2020-05-01,1.352622143,5.7879426270000005,2020
2370,Cerro Navia,2020-05-02,1.149439713,6.041730166000001,2020
2371,Cerro Navia,2020-05-03,0.8499327659999999,4.558673241,2020
2372,Cerro Navia,2020-05-04,0.987584043,5.210354101,2020
2373,Cerro Navia,2020-05-05,1.031779471,5.373913043,2020
2374,Cerro Navia,2020-05-06,1.09650381,5.633079337000001,2020
2375,Cerro Navia,2020-05-07,1.080233079,5.081667414,2020
2376,Cerro Navia,2020-05-08,1.729807261,7.243702376,2020
2377,Cerro Navia,2020-05-09,1.441819812,5.766024204,2020
2378,Cerro Navia,2020-05-10,1.559435231,5.712550426,2020
2379,Cerro Navia,2020-05-11,1.318467055,5.685701479,2020
2380,Cerro Navia,2020-05-12,1.100896459,5.601613626000001,2020
2381,Cerro Navia,2020-05-13,1.213491708,6.220618557000001,2020
2382,Cerro Navia,2020-05-14,1.194710892,6.358135365,2020
2383,Cerro Navia,2020-05-15,1.274495742,6.82644554,2020
2384,Cerro Navia,2020-05-16,1.160062752,5.841550874,2020
2385,Cerro Navia,2020-05-17,1.190004482,5.350515464,2020
2386,Cerro Navia,2020-05-18,1.159793814,5.999462125,2020
2387,Cerro Navia,2020-05-19,1.345584939,6.012371134,2020
2388,Cerro Navia,2020-05-20,1.557731959,6.119542806,2020
2389,Cerro Navia,2020-05-21,1.419184222,4.8100403410000006,2020
2390,Cerro Navia,2020-05-22,1.563245182,6.170282385,2020
2391,Cerro Navia,2020-05-23,1.5108919769999998,5.591842223,2020
2392,Cerro Navia,2020-05-24,1.516181085,4.985701478999999,2020
2393,Cerro Navia,2020-05-25,1.5272523530000002,6.181712237,2020
2394,Cerro Navia,2020-05-26,1.410354101,5.935992828,2020
2395,Cerro Navia,2020-05-27,1.43541013,5.735544599,2020
2396,Cerro Navia,2020-05-28,1.415329449,5.664276108999999,2020
2397,Cerro Navia,2020-05-29,1.476512775,5.982608696000001,2020
2398,Cerro Navia,2020-05-30,1.3631555359999998,5.487584042999999,2020
2399,Cerro Navia,2020-05-31,1.3535186019999998,4.920125504,2020
2400,Cerro Navia,2020-06-01,1.371358135,5.954011653999999,2020
2401,Cerro Navia,2020-06-02,1.4077095469999998,5.824518153,2020
2402,Cerro Navia,2020-06-03,1.41716719,5.755221874,2020
2403,Cerro Navia,2020-06-04,1.467010309,5.825369789,2020
2404,Cerro Navia,2020-06-05,1.4441954280000002,6.000448229,2020
2405,Cerro Navia,2020-06-06,1.433258628,5.439444195,2020
2406,Cerro Navia,2020-06-07,1.375974899,4.638278799,2020
2407,Cerro Navia,2020-06-08,1.3953384130000002,5.434244733,2020
2408,Cerro Navia,2020-06-09,1.439130435,5.790318243,2020
2409,Cerro Navia,2020-06-10,1.486060063,5.850067234,2020
2410,Cerro Navia,2020-06-11,1.324428507,5.957283728999999,2020
2411,Cerro Navia,2020-06-12,1.205916629,6.504392649,2020
2412,Cerro Navia,2020-06-13,1.191080233,6.2019273870000005,2020
2413,Cerro Navia,2020-06-14,1.27234424,5.260824742,2020
2414,Cerro Navia,2020-06-15,1.346526221,6.143523084,2020
2415,Cerro Navia,2020-06-16,1.551725684,6.111743613,2020
2416,Cerro Navia,2020-06-17,1.439757956,5.954190946000001,2020
2417,Cerro Navia,2020-06-18,1.430031376,6.151949798,2020
2418,Cerro Navia,2020-06-19,1.58054684,6.113760645,2020
2419,Cerro Navia,2020-06-20,1.59497983,5.630345137000001,2020
2420,Cerro Navia,2020-06-21,1.558718064,5.4458987,2020
2421,Cerro Navia,2020-06-22,1.257283729,6.287584043,2020
2422,Cerro Navia,2020-06-23,1.6885701480000002,6.803765127999999,2020
2423,Cerro Navia,2020-06-24,1.748722546,6.852308382,2020
2424,Cerro Navia,2020-06-25,1.7437920219999998,6.609009413,2020
2425,Cerro Navia,2020-06-26,1.7980726130000002,6.837068578999999,2020
2426,Cerro Navia,2020-06-27,1.6439713130000002,6.008023307999999,2020
2427,Cerro Navia,2020-06-28,1.731689825,5.389466607,2020
2428,Cerro Navia,2020-06-29,1.706320036,5.6385477360000005,2020
2429,Cerro Navia,2020-06-30,1.774899148,6.970237562,2020
2430,Cerro Navia,2020-07-01,1.851142985,6.929896907000001,2020
2431,Cerro Navia,2020-07-02,1.85091887,7.051322277000001,2020
2432,Cerro Navia,2020-07-03,1.880995069,7.184222322,2020
2433,Cerro Navia,2020-07-04,1.67902286,5.99847602,2020
2434,Cerro Navia,2020-07-05,1.65289108,5.599775885,2020
2435,Cerro Navia,2020-07-06,1.927790229,7.909861049,2020
2436,Cerro Navia,2020-07-07,2.123666517,8.329269386,2020
2437,Cerro Navia,2020-07-08,2.13312416,8.27628866,2020
2438,Cerro Navia,2020-07-09,2.200537875,8.252622143,2020
2439,Cerro Navia,2020-07-10,1.97826087,8.083774092,2020
2440,Cerro Navia,2020-07-11,1.7082026,6.986149708999999,2020
2441,Cerro Navia,2020-07-12,1.530569251,6.031824294,2020
2442,Cerro Navia,2020-07-13,1.7375616319999998,7.623980277999999,2020
2443,Cerro Navia,2020-07-14,2.078619453,7.810623038999999,2020
2444,Cerro Navia,2020-07-15,2.305647692,7.955983863999999,2020
2445,Cerro Navia,2020-07-16,2.232810399,6.318915285,2020
2446,Cerro Navia,2020-07-17,2.238995966,7.352263559,2020
2447,Cerro Navia,2020-07-18,2.101748095,6.779067682999999,2020
2448,Cerro Navia,2020-07-19,1.955087405,6.005602869,2020
2449,Cerro Navia,2020-07-20,2.224607799,7.603675482000001,2020
2450,Cerro Navia,2020-07-21,2.129807261,7.14087853,2020
2451,Cerro Navia,2020-07-22,2.350515464,7.678619453,2020
2452,Cerro Navia,2020-07-23,2.461541909,7.678395338,2020
2453,Cerro Navia,2020-07-24,2.526938593,7.734334379,2020
2454,Cerro Navia,2020-07-25,2.324383684,6.710847154,2020
2455,Cerro Navia,2020-07-26,2.228597042,5.800941282,2020
2456,Cerro Navia,2020-07-27,2.492738682,7.444554012,2020
2457,Cerro Navia,2020-07-28,2.5057373380000003,7.604034065,2020
2458,Cerro Navia,2020-07-29,2.573016584,7.796683102,2020
